document_id,sentence_id,start_token_id,end_token_id,entity_text,predicted_entity_type,ner_score,reliability_score
GDL-1888-03-07-a-i0002,1,16,18,M. Lefebvre,PERS,0.9798370003700256,1
GDL-1888-03-07-a-i0002,2,27,28,général Boulanger,PERS,0.7854141592979431,1
GDL-1888-03-07-a-i0002,4,36,36,Sénat,ORG,0.8923612236976624,0
GDL-1888-03-07-a-i0002,7,76,76,conseil,ORG,0.5216916799545288,0
GDL-1888-03-07-a-i0002,7,79,79,Paris,ORG,0.5375202894210815,0
GDL-1888-03-07-a-i0002,8,82,88,conseiller du nom de Lefebvre-Roncier,PERS,0.8375351428985596,1
GDL-1888-03-07-a-i0002,9,140,142,M. Lefebvre,PERS,0.916923761367798,1
GDL-1888-03-07-a-i0002,10,191,191,Blanqui,PERS,0.9086756706237792,0
GDL-1888-03-07-a-i0002,10,196,196,Boulanger,PERS,0.924525499343872,1
GDL-1888-03-07-a-i0002,10,209,211,M. Lefebvre,PERS,0.9170984625816344,1
GDL-1888-03-07-a-i0002,12,294,294,radicalisme,PROD,0.621266782283783,0
GDL-1888-03-07-a-i0002,17,411,412,général Boulanger,PERS,0.8126066327095032,1
GDL-1888-03-07-a-i0002,19,509,511,Palais-Bourbon,LOC,0.8443114161491394,1
GDL-1888-03-07-a-i0002,20,525,525,Luxembourg,LOC,0.947927951812744,1
GDL-1888-03-07-a-i0002,20,548,548,Boulanger,PERS,0.9709124565124512,1
GDL-1888-03-07-a-i0002,21,551,552,gauche républicaine,ORG,0.7801803350448608,1
GDL-1888-03-07-a-i0002,21,556,557,union républicaine,ORG,0.8694629669189453,1
GDL-1888-03-07-a-i0002,21,564,564,centre,ORG,0.5110836029052734,1
GDL-1888-03-07-a-i0002,24,626,626,Boulanger,PERS,0.9438813924789428,1
GDL-1888-03-07-a-i0002,27,736,739,M. de Cassagnac,PERS,0.8994490504264832,1
GDL-1888-03-07-a-i0002,33,975,976,général Boulanger,PERS,0.867699384689331,1
GDL-1888-03-07-a-i0002,34,1005,1007,M. Tirard,PERS,0.7968430519104004,1
GDL-1888-03-07-a-i0002,42,1240,1240,Sénat,ORG,0.6547735929489136,0
GDL-1888-03-07-a-i0002,42,1264,1264,Chambre,ORG,0.7654962539672852,0
GDL-1888-03-07-a-i0002,42,1269,1269,Conseil,ORG,0.5459603667259216,0
GDL-1888-03-07-a-i0002,42,1273,1274,Conseil commun,ORG,0.5769014358520508,0
GDL-1888-03-07-a-i0002,43,1310,1312,M. Tirard,PERS,0.791263997554779,1
GDL-1888-03-07-a-i0002,44,1354,1354,Sénat,ORG,0.6462845206260681,0
GDL-1888-03-07-a-i0002,45,1383,1383,Paris,LOC,0.9752165675163268,1
GDL-1888-03-07-a-i0002,46,1392,1392,Sénat,ORG,0.6042748093605042,0
GDL-1888-03-07-a-i0002,46,1394,1396,gau che républicaine,ORG,0.9363035559654236,1
GDL-1888-03-07-a-i0002,46,1398,1400,union-républicaine,ORG,0.933872640132904,1
GDL-1888-03-07-a-i0002,46,1402,1405,cen tre-gauche,ORG,0.8583345413208008,1
GDL-1888-03-07-a-i0002,46,1420,1420,Boulanger,PERS,0.9700781106948853,1
GDL-1888-03-07-a-i0002,47,1427,1429,union-républicaine,ORG,0.7842009663581848,1
GDL-1888-04-28-a-i0002,1,7,9,Journal de Genève,PROD,0.9229440093040466,1
GDL-1888-04-28-a-i0002,1,12,14,Revue de Lausanne,PROD,0.9104489088058472,0
GDL-1888-04-28-a-i0002,1,37,39,M. Ruchonnet,PERS,0.9304547309875488,1
GDL-1888-04-28-a-i0002,1,48,48,Sozialdemokrat,PROD,0.9234689474105836,1
GDL-1888-04-28-a-i0002,1,51,52,Conseil fédéral,ORG,0.8007137179374695,1
GDL-1888-04-28-a-i0002,2,93,93,Revue,PROD,0.5056475400924683,1
GDL-1888-04-28-a-i0002,2,122,123,Conseil fédéral,ORG,0.7754293084144592,1
GDL-1888-04-28-a-i0002,2,140,142,M. Ruchonnet,PERS,0.7802563309669495,1
GDL-1888-04-28-a-i0002,2,160,161,Conseil fédéral,ORG,0.7553445100784302,1
GDL-1888-04-28-a-i0002,4,189,189,Europe,LOC,0.9589633941650392,1
GDL-1888-04-28-a-i0002,5,233,233,Europe,LOC,0.9826960563659668,1
GDL-1888-04-28-a-i0002,8,305,306,Die Arbeiterstimme,PROD,0.8826817274093628,1
GDL-1888-04-28-a-i0002,8,321,321,Berne,LOC,0.9646814465522766,1
GDL-1888-04-28-a-i0002,8,324,326,M. Ruchonnet,PERS,0.9589788913726808,1
GDL-1888-04-28-a-i0002,8,334,341,éminent juriste et homme d'Etat Ruchonnet,PERS,0.949294924736023,1
GDL-1888-04-28-a-i0002,8,371,371,Prusse,LOC,0.9610867500305176,1
GDL-1888-04-28-a-i0002,9,416,416,Suisse,LOC,0.7373819351196289,1
GDL-1888-04-28-a-i0002,12,454,454,brave,PERS,0.5067315697669983,1
GDL-1888-04-28-a-i0002,12,455,455,Ruchonnet,PERS,0.669374942779541,1
GDL-1888-04-28-a-i0002,12,482,482,Bund,PROD,0.6712098717689514,1
GDL-1888-04-28-a-i0002,12,488,490,Gazette de Thurgovie,PROD,0.7122204899787903,1
GDL-1888-04-28-a-i0002,13,538,541,Nouvelle Gazette de Zurich,PROD,0.914521098136902,1
GDL-1888-04-28-a-i0002,14,572,572,Intelligenzblalt,PROD,0.6583485007286072,1
GDL-1888-04-28-a-i0002,14,575,575,Berne,LOC,0.8653663396835327,1
GDL-1888-04-28-a-i0002,14,580,581,Conseil féd,ORG,0.5523059368133545,1
GDL-1888-04-28-a-i0002,15,609,610,depuis 1848,TIME,0.8498485088348389,1
GDL-1888-04-28-a-i0002,16,613,614,Conseil fédéral,ORG,0.8072842359542847,1
GDL-1888-04-28-a-i0002,16,629,629,Sozialdemokral,PROD,0.8227769732475281,1
GDL-1888-04-28-a-i0002,18,663,666,Nouvelle Gazette de Zurich,PROD,0.973759949207306,1
GDL-1888-04-28-a-i0002,18,670,671,en 1850,TIME,0.6218993663787842,1
GDL-1888-04-28-a-i0002,18,673,674,Conseil fédéral,ORG,0.7613186240196228,1
GDL-1888-04-28-a-i0002,18,677,677,Suisse,LOC,0.9676991105079652,1
GDL-1888-04-28-a-i0002,19,705,705,Genève,LOC,0.9855538010597228,1
GDL-1888-04-28-a-i0002,19,709,709,Lausanne,LOC,0.984168529510498,1
GDL-1888-04-28-a-i0002,19,713,713,Vevey,LOC,0.988470196723938,1
GDL-1888-04-28-a-i0002,19,717,722,la Chaux-de-Fonds,LOC,0.8487220406532288,0
GDL-1888-04-28-a-i0002,19,726,726,Locle,LOC,0.987170934677124,1
GDL-1888-04-28-a-i0002,19,730,730,Fleurier,LOC,0.9881681203842164,1
GDL-1888-04-28-a-i0002,19,734,734,Fribourg,LOC,0.9887319803237916,1
GDL-1888-04-28-a-i0002,21,745,750,"M. Furrer, conseiller fédéral",PERS,0.953986406326294,1
GDL-1888-04-28-a-i0002,21,784,784,Allemagne,LOC,0.9912201762199402,1
GDL-1888-04-28-a-i0002,21,792,792,Sozialdemokrat,PROD,0.8235981464385986,1
GDL-1888-04-28-a-i0002,21,807,807,Suisse,LOC,0.98943030834198,1
GDL-1888-04-28-a-i0002,25,871,871,Sozialdemokrat,PROD,0.9605194330215454,1
GDL-1888-04-28-a-i0002,25,877,878,citoyen Conzett,PERS,0.8611213564872742,1
GDL-1888-04-28-a-i0002,27,925,926,Guillaume 1,PERS,0.930671453475952,1
GDL-1888-04-28-a-i0002,27,934,934,Allemagne,LOC,0.957180678844452,1
GDL-1888-04-28-a-i0002,27,939,939,Arbeiterfreund,PROD,0.8464712500572205,1
GDL-1888-04-28-a-i0002,27,941,941,Bâle,LOC,0.6626052856445312,1
GDL-1888-04-28-a-i0002,28,954,954,Morgenzeituug,PROD,0.9083455204963684,1
GDL-1888-04-28-a-i0002,28,967,967,Sozutkkmokrat,PROD,0.934196710586548,1
GDL-1888-04-28-a-i0002,28,972,972,Arbeiterfreund,PROD,0.9124221801757812,1
GDL-1888-04-28-a-i0002,28,984,989,Conseil i'i'déral,ORG,0.8086949586868286,1
GDL-1888-04-28-a-i0002,28,992,992,Morgenztitung,PROD,0.8660966753959656,1
GDL-1888-04-28-a-i0002,28,1025,1025,Allemagne,LOC,0.9804614782333374,1
GDL-1888-04-28-a-i0002,29,1038,1038,Suisse,LOC,0.9373164176940918,1
GDL-1888-04-28-a-i0002,30,1070,1070,Bâle,LOC,0.9715332388877868,1
GDL-1888-04-28-a-i0002,30,1073,1073,Bienne,LOC,0.9717859029769896,1
GDL-1888-04-28-a-i0002,31,1084,1085,Conseil fédéral,ORG,0.6508870124816895,1
GDL-1888-04-28-a-i0002,31,1099,1100,sieur Conzett,PERS,0.9515249729156494,1
GDL-1888-09-25-a-i0002,0,3,4,Frédéric III,PERS,0.9372338056564332,1
GDL-1888-09-25-a-i0002,1,15,16,Frédéric III,PERS,0.909831166267395,1
GDL-1888-09-25-a-i0002,2,21,26,du mois d'août 1870,TIME,0.9625718593597412,1
GDL-1888-09-25-a-i0002,4,32,32,Wissembourg,LOC,0.9188990592956544,1
GDL-1888-09-25-a-i0002,8,111,111,Strasbourg,LOC,0.9725635647773744,1
GDL-1888-09-25-a-i0002,12,193,193,ser,PERS,0.6914266347885132,1
GDL-1888-09-25-a-i0002,12,194,194,Foerster,PERS,0.6911344528198242,1
GDL-1888-09-25-a-i0002,15,265,265,Douai,PERS,0.7617074251174927,1
GDL-1888-09-25-a-i0002,16,283,283,Genève,LOC,0.909217894077301,1
GDL-1888-09-25-a-i0002,17,319,320,curé Schœfer,PERS,0.9059487581253052,1
GDL-1888-09-25-a-i0002,17,323,323,Schweighofen,LOC,0.9540545344352722,1
GDL-1888-09-25-a-i0002,19,352,352,France,LOC,0.9908525347709656,1
GDL-1888-09-25-a-i0002,23,387,387,Roggenbach,PERS,0.8858327865600586,1
GDL-1888-09-25-a-i0002,25,435,435,Metz,LOC,0.9734779000282288,1
GDL-1888-09-25-a-i0002,26,440,440,Wœrth,LOC,0.9765053391456604,1
GDL-1888-09-25-a-i0002,27,460,460,Wissembourg,LOC,0.982657551765442,1
GDL-1888-09-25-a-i0002,31,482,484,Mac-Manon,PERS,0.913743793964386,1
GDL-1888-09-25-a-i0002,32,515,515,Blumenthal,PERS,0.9572935104370116,1
GDL-1888-09-25-a-i0002,32,518,518,Gottberg,PERS,0.9575537443161012,1
GDL-1888-09-25-a-i0002,35,558,560,Allemagne du Sud,LOC,0.8652284741401672,1
GDL-1888-09-25-a-i0002,38,602,606,Kœniggr < B « z,LOC,0.9585793614387512,1
GDL-1888-09-25-a-i0002,38,608,608,Sadowa,LOC,0.8172429800033569,1
GDL-1888-09-25-a-i0002,38,654,656,Mac-Mahon,PERS,0.9828039407730104,1
GDL-1888-09-25-a-i0002,38,660,660,Napoléon,PERS,0.989477813243866,1
GDL-1888-09-25-a-i0002,39,673,674,Mac Mahon,PERS,0.9443467259407043,1
GDL-1888-09-25-a-i0002,40,679,679,Gaulois,PROD,0.929191529750824,1
GDL-1888-09-25-a-i0002,40,682,682,Figaro,PROD,0.9015896916389464,1
GDL-1888-09-25-a-i0002,40,691,691,Wœrth,LOC,0.8947054147720337,1
GDL-1888-09-25-a-i0002,40,703,703,Ollivier,PERS,0.952660858631134,1
GDL-1888-09-25-a-i0002,42,739,739,Wœrth,LOC,0.9781453013420104,1
GDL-1888-09-25-a-i0002,43,764,765,depuis 4815,TIME,0.6461827754974365,1
GDL-1888-09-25-a-i0002,45,775,775,Vosges,LOC,0.9844530820846558,1
GDL-1888-09-25-a-i0002,49,830,832,Forét-Noire,LOC,0.9781222343444824,1
GDL-1888-09-25-a-i0002,51,886,886,Allemagne,LOC,0.9704726934432985,1
GDL-1888-09-25-a-i0002,53,912,914,pasteur évangélique Hamm,PERS,0.9680160284042358,1
GDL-1888-09-25-a-i0002,55,943,943,Ollivier,PERS,0.9008597135543824,1
GDL-1888-09-25-a-i0002,56,955,957,Mac-Mahon,PERS,0.961001455783844,1
GDL-1888-09-25-a-i0002,56,964,964,Vosges,LOC,0.9634332656860352,1
GDL-1888-09-25-a-i0002,57,985,990,"Ducrot, le commandant de Strasbourg",PERS,0.9688072800636292,1
GDL-1888-09-25-a-i0002,59,1011,1011,Mousson,LOC,0.8630191087722778,1
GDL-1888-09-25-a-i0002,61,1024,1024,Moltke,PERS,0.9684194922447203,1
GDL-1888-09-25-a-i0002,61,1037,1037,Paris,LOC,0.9868128895759584,1
GDL-1888-09-25-a-i0002,62,1039,1039,Bismarck,PERS,0.8739538192749023,1
GDL-1888-09-25-a-i0002,63,1051,1051,Alsace,LOC,0.8829827308654785,1
GDL-1888-09-25-a-i0002,65,1062,1062,Vaucouleurs,LOC,0.7535716891288757,1
GDL-1888-09-25-a-i0002,66,1065,1067,château de Baudricourt,LOC,0.825907826423645,1
GDL-1888-09-25-a-i0002,66,1089,1090,en 1814,TIME,0.5468736886978149,1
GDL-1888-09-25-a-i0002,66,1112,1115,Jeanne d'Arc,PERS,0.9631542563438416,1
GDL-1888-09-25-a-i0002,68,1121,1121,Steinmelz,PERS,0.962529957294464,1
GDL-1888-09-25-a-i0002,68,1131,1131,York,PERS,0.7147021889686584,1
GDL-1888-09-25-a-i0002,72,1175,1175,Moltke,PERS,0.9903976321220398,1
GDL-1888-09-25-a-i0002,73,1185,1185,Galliffet,PERS,0.7998364567756653,1
GDL-1888-09-25-a-i0002,74,1201,1201,Benedetti,PERS,0.961866855621338,1
GDL-1888-09-25-a-i0002,74,1205,1205,Angleterre,LOC,0.9645372033119202,1
GDL-1888-09-25-a-i0002,75,1212,1212,Benedetti,PERS,0.9408695101737976,1
GDL-1888-09-25-a-i0002,75,1226,1226,Bismarck,PERS,0.9419043064117432,1
GDL-1888-09-25-a-i0002,76,1228,1230,Mme de Boullenois,PERS,0.9810028076171876,1
GDL-1888-09-25-a-i0002,78,1276,1286,"M. de Blowilz, le célèbre correspondant parisien du Times",PERS,0.9302745461463928,1
GDL-1888-09-25-a-i0002,78,1299,1300,Frédéric III,PERS,0.9552031755447388,1
GDL-1888-09-25-a-i0002,79,1313,1315,San-Remo,LOC,0.9466381072998048,1
GDL-1888-09-25-a-i0002,79,1323,1324,Mme Zirio,PERS,0.9519333839416504,1
GDL-1888-09-25-a-i0002,81,1403,1403,Tagebuch,PROD,0.6105734705924988,0
GDL-1888-09-25-a-i0002,81,1413,1415,M. Zirio,PERS,0.9170203804969788,1
GDL-1888-09-25-a-i0002,81,1422,1423,comte Radolinski,PERS,0.8398447036743164,1
GDL-1888-09-25-a-i0002,82,1456,1456,Berlin,LOC,0.9457138776779176,1
GDL-1888-09-25-a-i0002,84,1483,1484,impératrice Victoria,PERS,0.7918815612792969,1
GDL-1888-09-25-a-i0002,84,1501,1502,Frédéric III,PERS,0.9624563455581664,1
GDL-1888-09-25-a-i0002,85,1518,1518,Times,PROD,0.8654303550720215,1
GDL-1888-09-25-a-i0002,85,1520,1520,Berlin,LOC,0.9558711051940918,1
GDL-1888-09-25-a-i0002,85,1527,1530,M. de Roggenbach,PERS,0.9268537759780884,1
GDL-1888-09-25-a-i0002,85,1536,1537,Frédéric III,PERS,0.9461355209350586,1
GDL-1888-09-25-a-i0002,85,1545,1546,Deutsche Rundschau,PROD,0.8632656931877136,1
GDL-1888-09-25-a-i0002,86,1562,1562,Berlin,LOC,0.9258546829223632,1
GDL-1888-09-25-a-i0002,87,1578,1579,Frédéric III,PERS,0.9249317646026612,1
GDL-1888-09-25-a-i0002,88,1590,1593,Gazette de la Croix,PROD,0.8376754522323608,1
GDL-1888-09-25-a-i0002,90,1615,1618,Gazette de la Bourse,PROD,0.953248143196106,1
GDL-1888-09-25-a-i0002,90,1625,1626,en 4873,TIME,0.9038395881652832,1
GDL-1888-09-25-a-i0002,92,1691,1691,Reichstag,ORG,0.8847504258155823,1
GDL-1888-09-25-a-i0002,93,1693,1693,Berlin,LOC,0.9258546829223632,1
GDL-1888-09-25-a-i0002,94,1700,1700,de,PERS,0.5508437156677246,0
GDL-1888-09-25-a-i0002,94,1701,1701,Bismarck,PERS,0.4584746658802032,1
GDL-1888-09-25-a-i0002,94,1712,1713,Frédéric III,PERS,0.8997975587844849,1
GDL-1888-09-25-a-i0002,94,1717,1717,Rundschau,PROD,0.8492848873138428,1
GDL-1888-09-25-a-i0002,95,1737,1741,Gazette de VAllemagne du Nord,PROD,0.805294394493103,1
GDL-1888-09-25-a-i0002,95,1761,1762,de 4870,TIME,0.8980619311332703,1
GDL-1888-11-01-a-i0001,0,2,2,LAUSANNE,LOC,0.860949695110321,1
GDL-1888-11-01-a-i0001,0,4,6,1 novembre 1888,TIME,0.8197486400604248,1
GDL-1888-11-01-a-i0001,1,13,13,Allemagne,LOC,0.9770435690879822,1
GDL-1888-11-01-a-i0001,4,89,90,Beichs Anzeiger,PROD,0.8431997895240784,1
GDL-1888-11-01-a-i0001,5,118,119,Guillaume II,PERS,0.9656301736831664,1
GDL-1888-11-01-a-i0001,5,124,124,Berlin,LOC,0.8528309464454651,1
GDL-1888-11-01-a-i0001,6,133,136,M. de Forckenbeck,PERS,0.8368019461631775,1
GDL-1888-11-01-a-i0001,6,157,157,Reichstag,ORG,0.8068112134933472,1
GDL-1888-11-01-a-i0001,7,180,183,M. de Bismarck,PERS,0.7572537064552307,1
GDL-1888-11-01-a-i0001,11,248,248,Berlin,LOC,0.8961719870567322,1
GDL-1888-11-01-a-i0001,15,306,307,Guillaume II,PERS,0.9894449710845948,1
GDL-1888-11-01-a-i0001,17,361,361,Hanovre,LOC,0.7715703845024109,1
GDL-1888-11-01-a-i0001,19,397,398,Frédéric III,PERS,0.9876004457473756,1
GDL-1888-11-01-a-i0001,20,424,425,Guillaume II,PERS,0.9727689027786256,1
GDL-1888-11-01-a-i0001,20,434,439,Moniteur officiel de l'empire,PROD,0.9107242226600648,1
GDL-1888-11-01-a-i0001,20,443,445,prince do Bismarck,PERS,0.695993185043335,1
GDL-1888-11-01-a-i0001,20,457,457,Berlin,LOC,0.9707004427909852,1
GDL-1888-11-01-a-i0001,21,481,482,princesse Victoria,PERS,0.576749324798584,1
GDL-1888-11-01-a-i0001,21,484,486,Alexandre de Baltenberg,PERS,0.9767139554023744,1
GDL-1888-11-01-a-i0001,24,527,529,empereur Frédéric III,PERS,0.8419586420059204,0
GDL-1888-11-01-a-i0001,25,540,541,Guillaume II,PERS,0.9845237135887146,1
GDL-1888-11-01-a-i0001,28,589,592,M. de Forckenbeck,PERS,0.954224169254303,1
GDL-1888-11-01-a-i0001,28,604,607,S. M .,PERS,0.7074357271194458,1
GDL-1888-11-01-a-i0001,29,609,612,M. de Lucanus,PERS,0.9126496911048888,1
GDL-1888-11-01-a-i0001,30,649,650,Guillaume II,PERS,0.97348952293396,1
GDL-1888-11-01-a-i0001,32,692,694,M de Lucanus,PERS,0.9029915928840636,1
GDL-1888-11-01-a-i0001,40,913,916,M. de Bismarck,PERS,0.9448307156562804,1
GDL-1888-11-01-a-i0001,40,923,923,Reichstag,ORG,0.9382839798927308,1
GDL-1888-11-01-a-i0001,48,1226,1227,de 1849,TIME,0.7080085277557373,1
GDL-1888-11-01-a-i0001,49,1268,1268,Reichstag,ORG,0.960776388645172,1
GDL-1888-11-01-a-i0001,50,1293,1295,Daily-Telegraph,PROD,0.8453397750854492,1
GDL-1888-11-01-a-i0001,51,1339,1339,Cutais,LOC,0.8175764083862305,1
GDL-1888-11-01-a-i0001,51,1356,1358,rue de Tiflis,LOC,0.892318069934845,1
GDL-1888-11-01-a-i0001,51,1363,1363,Ku,LOC,0.3737392723560333,0
GDL-1888-11-01-a-i0001,53,1404,1404,Taganrok,LOC,0.9713813066482544,1
GDL-1888-11-01-a-i0001,57,1492,1494,Baihj-Telujraph,PROD,0.9139887690544128,1
GDL-1888-11-01-a-i0001,58,1500,1502,St-Pétersbourg,LOC,0.9388889074325562,1
GDL-1888-11-01-a-i0001,59,1527,1527,Russie,LOC,0.9830235838890076,1
GDL-1888-11-01-a-i0001,64,1618,1618,Russie,LOC,0.982490062713623,1
GDL-1888-11-01-a-i0001,70,1764,1766,St-Pétersbourg,LOC,0.9774601459503174,1
GDL-1888-11-01-a-i0001,76,1854,1859,aide-de-camp Glieremetiew,PERS,0.9781265258789062,1
GDL-1888-11-01-a-i0001,77,1868,1881,"M. Bresch, capitaine d'état-majjr du corps des chasseurs",PERS,0.9583274722099304,1
GDL-1888-11-01-a-i0001,78,1937,1938,inspecteur Stiernval,PERS,0.922312080860138,1
GDL-1888-11-01-a-i0001,79,1950,1952,St-Pétersbourg,LOC,0.9177967309951782,1
GDL-1888-11-01-a-i0001,81,1970,1972,St-Pétersbourg,LOC,0.9774601459503174,1
GDL-1888-11-01-a-i0001,82,1978,1978,GrasUdanin,PROD,0.623532235622406,1
GDL-1888-11-01-a-i0001,82,1999,1999,Borki,LOC,0.9261731505393982,1
GDL-1888-11-01-a-i0001,86,2096,2105,"M. Siiernval, inspecteur supérieur des chemins de fer",PERS,0.9277276992797852,1
GDL-1888-11-01-a-i0001,87,2120,2122,M. Stiernval,PERS,0.9514418840408324,1
GDL-1888-11-01-a-i0001,88,2125,2135,"ministre de la guerre, l'adjudant général Tscherevin et",PERS,0.9062304496765136,0
GDL-1888-11-01-a-i0001,88,2136,2139,de-camp Clieremeliew,PERS,0.9332185983657836,1
GDL-1888-12-07-a-i0003,0,11,11,Paris,LOC,0.9575815796852112,1
GDL-1888-12-07-a-i0003,1,19,21,M. Auffray,PERS,0.7560482621192932,1
GDL-1888-12-07-a-i0003,3,33,35,M. Wilson,PERS,0.9448688626289368,1
GDL-1888-12-07-a-i0003,4,39,40,boulevard Baudiu,LOC,0.902004897594452,1
GDL-1888-12-07-a-i0003,6,61,61,Ardennes,LOC,0.902244508266449,1
GDL-1888-12-07-a-i0003,7,99,100,général Boulanger,PERS,0.8138539791107178,1
GDL-1888-12-07-a-i0003,9,154,154,Ardennes,LOC,0.8257215023040771,1
GDL-1888-12-07-a-i0003,9,160,162,M. Linard,PERS,0.9641388654708862,1
GDL-1888-12-07-a-i0003,9,171,173,M. Auffray,PERS,0.9654914140701294,1
GDL-1888-12-07-a-i0003,11,197,199,rue de Sèze,LOC,0.9216086268424988,1
GDL-1888-12-07-a-i0003,11,215,217,M. Auffray,PERS,0.9208032488822936,1
GDL-1888-12-07-a-i0003,12,219,221,M. Michelin,PERS,0.6812974214553833,1
GDL-1888-12-07-a-i0003,14,313,313,Boulanger,PERS,0.6661887764930725,1
GDL-1888-12-07-a-i0003,17,395,396,Arthur Meyer,PERS,0.750956654548645,1
GDL-1888-12-07-a-i0003,17,410,411,MM.,PERS,0.6441292762756348,1
GDL-1888-12-07-a-i0003,18,412,412,Laguerre,PERS,0.870095431804657,1
GDL-1888-12-07-a-i0003,18,414,414,Michelin,PERS,0.9510213136672974,1
GDL-1888-12-07-a-i0003,18,416,416,Laisant,PERS,0.95986407995224,1
GDL-1888-12-07-a-i0003,18,418,418,Vergoin,PERS,0.9550557136535645,1
GDL-1888-12-07-a-i0003,21,455,456,général Boulanger,PERS,0.8579460978507996,1
GDL-1888-12-07-a-i0003,22,496,498,M. Auffray,PERS,0.8998514413833618,1
GDL-1888-12-07-a-i0003,22,503,503,Ardennes,LOC,0.8699737191200256,1
GDL-1888-12-07-a-i0003,22,511,511,Dillon,PERS,0.8426951766014099,1
GDL-1888-12-07-a-i0003,22,514,514,Somme,LOC,0.9401167631149292,1
GDL-1888-12-07-a-i0003,23,548,550,rue de Sèze,LOC,0.9178613424301147,1
GDL-1888-12-07-a-i0003,23,559,559,boulang,PROD,0.4934166073799133,0
GDL-1888-12-07-a-i0003,24,584,586,M. Michelin,PERS,0.8349131941795349,1
GDL-1888-12-07-a-i0003,24,601,603,M. Auffray,PERS,0.839961051940918,1
GDL-1888-12-07-a-i0003,25,617,619,M. Wilson,PERS,0.9037155508995056,1
GDL-1888-12-07-a-i0003,26,659,661,M. Grévy,PERS,0.7354971766471863,1
GDL-1888-12-07-a-i0003,26,676,680,M. Veil-Picard,PERS,0.8176321387290955,1
GDL-1888-12-07-a-i0003,29,741,743,M. Wilson,PERS,0.7987605929374695,1
GDL-1888-12-07-a-i0003,30,779,780,boulevard Haussmann,LOC,0.9858434796333312,1
GDL-1888-12-07-a-i0003,32,812,812,Baudin,PERS,0.9078094959259032,1
GDL-1888-12-07-a-i0003,32,822,822,Seine,LOC,0.958122730255127,1
GDL-1888-12-07-a-i0003,33,828,830,M. Floquet,PERS,0.8124732971191406,1
GDL-1888-12-07-a-i0003,35,900,908,n° 105 de la rue Saint-Denis,LOC,0.8003622889518738,0
GDL-1888-12-15-a-i0002,0,4,4,Standard,PROD,0.8555250763893127,1
GDL-1888-12-15-a-i0002,0,8,10,marquis de Hartington,PERS,0.7847291231155396,1
GDL-1888-12-15-a-i0002,0,20,23,Club national libéral de,ORG,0.8584728240966797,1
GDL-1888-12-15-a-i0002,0,24,24,Londres,LOC,0.5082634091377258,0
GDL-1888-12-15-a-i0002,0,45,47,M. Gladstone,PERS,0.9597905278205872,1
GDL-1888-12-15-a-i0002,1,56,56,Hartington,PERS,0.7819491624832153,1
GDL-1888-12-15-a-i0002,2,87,88,de 1880,TIME,0.8329461812973022,1
GDL-1888-12-15-a-i0002,2,101,101,Re,ORG,0.5184609889984131,1
GDL-1888-12-15-a-i0002,3,103,103,jr,LOC,0.4244938492774963,0
GDL-1888-12-15-a-i0002,3,106,106,Devonshire,LOC,0.9588375091552734,1
GDL-1888-12-15-a-i0002,4,132,132,Luxembourg,LOC,0.982328474521637,1
GDL-1888-12-15-a-i0002,5,162,164,bastion de Berlaymont,LOC,0.8919151425361633,1
GDL-1888-12-15-a-i0002,6,173,174,en 1606,TIME,0.7363922595977783,1
GDL-1888-12-15-a-i0002,6,175,179,"Berlaymont, le Statthalter espagnol",PERS,0.9316288232803344,1
GDL-1888-12-15-a-i0002,6,186,187,en 1683,TIME,0.7059538960456848,1
GDL-1888-12-15-a-i0002,7,194,194,Bock,PERS,0.7259538173675537,0
GDL-1888-12-15-a-i0002,7,209,212,vallée d'Alzette,LOC,0.8924015164375305,1
GDL-1888-12-15-a-i0002,8,229,229,Trêves,LOC,0.944183886051178,1
GDL-1888-12-15-a-i0002,9,257,257,Borki,LOC,0.955904483795166,1
GDL-1888-12-15-a-i0002,10,289,290,MM.,PERS,0.9108365178108216,1
GDL-1888-12-15-a-i0002,11,291,298,"Possiet, ancien ministre des voies et communications",PERS,0.7110130786895752,1
GDL-1888-12-15-a-i0002,11,300,300,Tscherevin,PERS,0.9681436419487,1
GDL-1888-12-15-a-i0002,11,303,306,de la sûreté publique,PERS,0.5460608601570129,1
GDL-1888-12-15-a-i0002,11,309,310,baron Taube,PERS,0.8420466780662537,1
GDL-1888-12-15-a-i0002,11,317,318,baron Stjerwal,PERS,0.8372496366500854,1
GDL-1888-12-15-a-i0002,12,339,340,MM.,PERS,0.9433871507644652,1
GDL-1888-12-15-a-i0002,13,341,341,Kowanko,PERS,0.8875275254249573,1
GDL-1888-12-15-a-i0002,13,343,349,"KroneDberg, employés de chemins de fer",PERS,0.8343991637229919,1
GDL-1888-12-15-a-i0002,15,374,375,Guillaume II,PERS,0.9933664798736572,1
GDL-1888-12-15-a-i0002,15,379,382,"empereurs Guillaume I""",PERS,0.8704171180725098,1
GDL-1888-12-15-a-i0002,15,384,385,Frédéric III,PERS,0.972046971321106,1
GDL-1888-12-15-a-i0002,15,469,474,M. le D de Lauer,PERS,0.9689231514930724,1
GDL-1888-12-15-a-i0002,15,490,492,empereur Guillaume I,PERS,0.9060238003730774,1
GDL-1888-12-15-a-i0002,15,539,542,"empereur Guillaume I""",PERS,0.9351205229759216,1
